date,location,year,month,day,rainfall_mm,temp_avg_c,soil_moisture_index
2017-03-20,Mwanza,2017,3,20,2.23,24.57,0.59
2017-03-21,Mwanza,2017,3,21,3.14,23.09,0.58
2017-03-22,Mwanza,2017,3,22,1.41,25.09,0.58
2017-03-23,Mwanza,2017,3,23,0.83,25.28,0.58
2017-03-24,Mwanza,2017,3,24,2.96,23.24,0.58
2017-03-25,Mwanza,2017,3,25,9.61,21.65,0.59
2017-03-26,Mwanza,2017,3,26,1.56,21.64,0.59
2017-03-27,Mwanza,2017,3,27,1.9,22.23,0.59
2017-03-28,Mwanza,2017,3,28,0.83,23.63,0.59
2017-03-29,Mwanza,2017,3,29,0.72,24.17,0.59
2017-03-30,Mwanza,2017,3,30,2.24,23.84,0.58
2017-03-31,Mwanza,2017,3,31,8.37,22.51,0.59
2017-04-01,Mwanza,2017,4,1,0.57,24.33,0.59
2017-04-02,Mwanza,2017,4,2,0.21,25.73,0.58
2017-04-03,Mwanza,2017,4,3,0.13,25.87,0.58
2017-04-04,Mwanza,2017,4,4,0.23,25.35,0.57
2017-04-05,Mwanza,2017,4,5,0.06,25.13,0.57
2017-04-06,Mwanza,2017,4,6,1.29,24.02,0.57
2017-04-07,Mwanza,2017,4,7,2.41,23.93,0.56
2017-04-08,Mwanza,2017,4,8,4.15,23.99,0.56
2017-04-09,Mwanza,2017,4,9,5.99,24.77,0.57
2017-04-10,Mwanza,2017,4,10,0.17,25.43,0.57
2017-04-11,Mwanza,2017,4,11,2.32,24.31,0.56
2017-04-12,Mwanza,2017,4,12,0.84,24.51,0.56
2017-04-13,Mwanza,2017,4,13,0.06,25.72,0.56
2017-04-14,Mwanza,2017,4,14,0.05,25.96,0.56
2017-04-15,Mwanza,2017,4,15,0.31,26.09,0.55
2017-04-16,Mwanza,2017,4,16,2.9,24.99,0.55
2017-04-17,Mwanza,2017,4,17,28.8,22.4,0.57
2017-04-18,Mwanza,2017,4,18,22.73,21.82,0.6
2017-04-19,Mwanza,2017,4,19,10.44,22.99,0.61
2017-04-20,Mwanza,2017,4,20,11.03,21.73,0.63
2017-04-21,Mwanza,2017,4,21,10.03,23.61,0.63
2017-04-22,Mwanza,2017,4,22,0.33,24.14,0.63
2017-04-23,Mwanza,2017,4,23,0.76,24.11,0.62
2017-04-24,Mwanza,2017,4,24,6.53,23.78,0.62
2017-04-25,Mwanza,2017,4,25,12.82,23.87,0.64
2017-04-26,Mwanza,2017,4,26,1.16,24.04,0.63
2017-04-27,Mwanza,2017,4,27,1.42,24.02,0.63
2017-04-28,Mwanza,2017,4,28,0.6,24.37,0.62
2017-04-29,Mwanza,2017,4,29,1.53,23.16,0.62
2017-04-30,Mwanza,2017,4,30,3.43,22.66,0.62
2017-05-01,Mwanza,2017,5,1,3.77,22.98,0.62
2017-05-02,Mwanza,2017,5,2,3.96,22.77,0.62
2017-05-03,Mwanza,2017,5,3,1.27,23.11,0.61
2017-05-04,Mwanza,2017,5,4,1.39,23.58,0.61
2017-05-05,Mwanza,2017,5,5,1.61,23.63,0.6
2017-05-06,Mwanza,2017,5,6,0.5,23.51,0.6
2017-05-07,Mwanza,2017,5,7,5.27,23.51,0.6
2017-05-08,Mwanza,2017,5,8,2.44,23.71,0.6
2017-05-09,Mwanza,2017,5,9,2.41,23.29,0.6
2017-05-10,Mwanza,2017,5,10,2.33,23.52,0.59
2017-05-11,Mwanza,2017,5,11,4.37,24.02,0.59
2017-05-12,Mwanza,2017,5,12,9.92,23.63,0.6
2017-05-13,Mwanza,2017,5,13,0.38,23.5,0.6
2017-05-14,Mwanza,2017,5,14,0.76,24.04,0.59
2017-05-15,Mwanza,2017,5,15,0.04,24.39,0.59
2017-05-16,Mwanza,2017,5,16,0.1,24.33,0.58
2017-05-17,Mwanza,2017,5,17,0.88,23.89,0.58
2017-05-18,Mwanza,2017,5,18,0.16,24.88,0.58
2017-05-19,Mwanza,2017,5,19,0.3,24.75,0.57
2017-05-20,Mwanza,2017,5,20,0.03,23.99,0.57
2017-05-21,Mwanza,2017,5,21,0.11,23.89,0.57
2017-05-22,Mwanza,2017,5,22,0.15,23.72,0.56
2017-05-23,Mwanza,2017,5,23,0.08,24.07,0.56
2017-05-24,Mwanza,2017,5,24,0.14,24.42,0.55
2017-05-25,Mwanza,2017,5,25,0.02,24.16,0.55
2017-05-26,Mwanza,2017,5,26,0.03,24.45,0.55
2017-05-27,Mwanza,2017,5,27,0.0,23.76,0.54
2017-05-28,Mwanza,2017,5,28,0.04,23.77,0.54
2017-05-29,Mwanza,2017,5,29,1.62,24.47,0.54
2017-05-30,Mwanza,2017,5,30,2.99,23.96,0.54
2017-05-31,Mwanza,2017,5,31,0.12,23.97,0.54
2017-06-01,Mwanza,2017,6,1,0.02,24.0,0.54
2017-06-02,Mwanza,2017,6,2,0.16,24.29,0.53
2017-06-03,Mwanza,2017,6,3,0.44,25.05,0.53
2017-06-04,Mwanza,2017,6,4,0.32,24.86,0.53
2017-06-05,Mwanza,2017,6,5,0.03,25.04,0.53
2017-06-06,Mwanza,2017,6,6,0.01,25.28,0.52
2017-06-07,Mwanza,2017,6,7,0.01,25.96,0.52
2017-06-08,Mwanza,2017,6,8,0.0,25.15,0.52
2017-06-09,Mwanza,2017,6,9,0.0,25.25,0.51
2017-06-10,Mwanza,2017,6,10,0.0,24.41,0.51
2017-06-11,Mwanza,2017,6,11,0.01,24.33,0.51
2017-06-12,Mwanza,2017,6,12,0.0,24.72,0.51
2017-06-13,Mwanza,2017,6,13,2.29,24.33,0.51
2017-06-14,Mwanza,2017,6,14,0.03,24.38,0.51
2017-06-15,Mwanza,2017,6,15,0.07,24.5,0.5
2017-06-16,Mwanza,2017,6,16,0.04,24.62,0.5
2017-06-17,Mwanza,2017,6,17,0.0,24.5,0.5
2017-06-18,Mwanza,2017,6,18,0.12,24.56,0.5
2017-06-19,Mwanza,2017,6,19,0.1,24.44,0.5
2017-06-20,Mwanza,2017,6,20,0.0,24.65,0.5
2017-06-21,Mwanza,2017,6,21,0.0,24.84,0.49
2017-06-22,Mwanza,2017,6,22,0.01,24.91,0.49
2017-06-23,Mwanza,2017,6,23,0.07,24.17,0.49
2017-06-24,Mwanza,2017,6,24,0.0,25.13,0.49
2017-06-25,Mwanza,2017,6,25,0.03,25.26,0.49
2017-06-26,Mwanza,2017,6,26,0.04,25.63,0.49
2017-06-27,Mwanza,2017,6,27,0.0,25.08,0.49
2017-06-28,Mwanza,2017,6,28,0.0,24.8,0.49
2017-06-29,Mwanza,2017,6,29,0.04,24.88,0.49
2017-06-30,Mwanza,2017,6,30,0.0,25.01,0.49
2017-07-01,Mwanza,2017,7,1,0.0,24.33,0.49
2017-07-02,Mwanza,2017,7,2,0.0,24.2,0.49
2017-07-03,Mwanza,2017,7,3,0.0,25.0,0.49
2017-07-04,Mwanza,2017,7,4,0.08,24.56,0.49
2017-07-05,Mwanza,2017,7,5,0.01,24.66,0.49
2017-07-06,Mwanza,2017,7,6,0.01,24.48,0.49
2017-07-07,Mwanza,2017,7,7,0.07,23.99,0.49
2017-07-08,Mwanza,2017,7,8,0.0,24.2,0.49
2017-07-09,Mwanza,2017,7,9,0.0,23.46,0.49
2017-07-10,Mwanza,2017,7,10,0.0,23.13,0.49
2017-07-11,Mwanza,2017,7,11,0.0,23.8,0.49
2017-07-12,Mwanza,2017,7,12,0.0,24.84,0.49
2017-07-13,Mwanza,2017,7,13,0.0,24.77,0.49
2017-07-14,Mwanza,2017,7,14,0.0,25.18,0.49
2017-07-15,Mwanza,2017,7,15,0.02,24.92,0.49
2017-07-16,Mwanza,2017,7,16,0.0,25.15,0.49
2017-07-17,Mwanza,2017,7,17,0.0,25.65,0.49
2017-07-18,Mwanza,2017,7,18,0.15,25.28,0.49
2017-07-19,Mwanza,2017,7,19,0.0,25.19,0.49
2017-07-20,Mwanza,2017,7,20,0.01,25.29,0.49
2017-07-21,Mwanza,2017,7,21,0.02,25.89,0.49
2017-07-22,Mwanza,2017,7,22,0.01,25.52,0.49
2017-07-23,Mwanza,2017,7,23,0.01,26.09,0.49
2017-07-24,Mwanza,2017,7,24,0.02,25.8,0.49
2017-07-25,Mwanza,2017,7,25,0.02,24.67,0.49
2017-07-26,Mwanza,2017,7,26,0.08,25.46,0.49
2017-07-27,Mwanza,2017,7,27,0.0,25.43,0.49
2017-07-28,Mwanza,2017,7,28,0.0,25.58,0.49
2017-07-29,Mwanza,2017,7,29,0.0,25.05,0.49
2017-07-30,Mwanza,2017,7,30,0.0,24.85,0.49
2017-07-31,Mwanza,2017,7,31,0.25,25.25,0.49
2017-08-01,Mwanza,2017,8,1,0.39,25.3,0.49
2017-08-02,Mwanza,2017,8,2,2.0,25.12,0.49
2017-08-03,Mwanza,2017,8,3,0.08,25.1,0.49
2017-08-04,Mwanza,2017,8,4,0.0,25.63,0.49
2017-08-05,Mwanza,2017,8,5,0.01,25.59,0.49
2017-08-06,Mwanza,2017,8,6,0.01,26.2,0.49
2017-08-07,Mwanza,2017,8,7,0.0,26.39,0.49
2017-08-08,Mwanza,2017,8,8,0.0,25.52,0.49
2017-08-09,Mwanza,2017,8,9,0.0,24.98,0.49
2017-08-10,Mwanza,2017,8,10,0.0,24.83,0.49
2017-08-11,Mwanza,2017,8,11,0.0,24.89,0.49
2017-08-12,Mwanza,2017,8,12,0.0,25.45,0.49
2017-08-13,Mwanza,2017,8,13,0.01,25.4,0.49
2017-08-14,Mwanza,2017,8,14,0.02,25.61,0.49
2017-08-15,Mwanza,2017,8,15,0.23,24.83,0.49
2017-08-16,Mwanza,2017,8,16,0.0,25.83,0.49
2017-08-17,Mwanza,2017,8,17,0.27,25.46,0.49
2017-08-18,Mwanza,2017,8,18,6.21,24.21,0.49
2017-08-19,Mwanza,2017,8,19,1.41,25.64,0.5
2017-08-20,Mwanza,2017,8,20,0.05,25.37,0.49
2017-08-21,Mwanza,2017,8,21,0.0,25.36,0.49
2017-08-22,Mwanza,2017,8,22,0.02,25.05,0.49
2017-08-23,Mwanza,2017,8,23,0.04,25.63,0.49
2017-08-24,Mwanza,2017,8,24,0.41,26.5,0.49
2017-08-25,Mwanza,2017,8,25,0.03,26.64,0.49
2017-08-26,Mwanza,2017,8,26,0.48,26.17,0.49
2017-08-27,Mwanza,2017,8,27,0.15,26.58,0.49
2017-08-28,Mwanza,2017,8,28,0.02,26.58,0.49
2017-08-29,Mwanza,2017,8,29,0.0,25.41,0.49
2017-08-30,Mwanza,2017,8,30,0.0,25.7,0.49
2017-08-31,Mwanza,2017,8,31,0.53,24.05,0.49
2017-09-01,Mwanza,2017,9,1,0.5,25.71,0.49
2017-09-02,Mwanza,2017,9,2,0.03,25.19,0.49
2017-09-03,Mwanza,2017,9,3,0.16,23.79,0.49
2017-09-04,Mwanza,2017,9,4,1.2,23.23,0.49
2017-09-05,Mwanza,2017,9,5,0.15,24.4,0.49
2017-09-06,Mwanza,2017,9,6,0.91,25.03,0.49
2017-09-07,Mwanza,2017,9,7,0.14,25.85,0.49
2017-09-08,Mwanza,2017,9,8,0.5,26.47,0.49
2017-09-09,Mwanza,2017,9,9,0.15,26.95,0.49
2017-09-10,Mwanza,2017,9,10,0.12,26.81,0.49
2017-09-11,Mwanza,2017,9,11,0.0,26.71,0.49
2017-09-12,Mwanza,2017,9,12,0.13,26.4,0.49
2017-09-13,Mwanza,2017,9,13,0.35,26.86,0.49
2017-09-14,Mwanza,2017,9,14,0.37,26.74,0.49
2017-09-15,Mwanza,2017,9,15,0.18,24.64,0.49
2017-09-16,Mwanza,2017,9,16,0.99,25.67,0.49
2017-09-17,Mwanza,2017,9,17,0.96,25.25,0.49
2017-09-18,Mwanza,2017,9,18,2.03,25.26,0.49
2017-09-19,Mwanza,2017,9,19,0.79,25.94,0.49
2017-09-20,Mwanza,2017,9,20,0.92,26.86,0.49
2017-09-21,Mwanza,2017,9,21,0.13,26.0,0.49
2017-09-22,Mwanza,2017,9,22,0.0,25.42,0.49
2017-09-23,Mwanza,2017,9,23,0.0,25.39,0.49
2017-09-24,Mwanza,2017,9,24,2.53,24.85,0.49
2017-09-25,Mwanza,2017,9,25,1.44,24.4,0.49
2017-09-26,Mwanza,2017,9,26,0.14,23.84,0.49
2017-09-27,Mwanza,2017,9,27,2.23,23.51,0.49
2017-09-28,Mwanza,2017,9,28,1.92,25.77,0.5
2017-09-29,Mwanza,2017,9,29,0.94,26.38,0.5
2017-09-30,Mwanza,2017,9,30,0.89,26.7,0.5
2017-10-01,Mwanza,2017,10,1,0.07,26.11,0.49
2017-10-02,Mwanza,2017,10,2,0.35,27.22,0.49
2017-10-03,Mwanza,2017,10,3,0.4,27.99,0.49
2017-10-04,Mwanza,2017,10,4,0.58,27.32,0.49
2017-10-05,Mwanza,2017,10,5,0.3,27.68,0.49
2017-10-06,Mwanza,2017,10,6,1.07,27.43,0.49
2017-10-07,Mwanza,2017,10,7,0.07,27.13,0.49
2017-10-08,Mwanza,2017,10,8,0.33,27.31,0.49
2017-10-09,Mwanza,2017,10,9,1.7,27.42,0.49
2017-10-10,Mwanza,2017,10,10,10.63,25.07,0.5
2017-10-11,Mwanza,2017,10,11,49.6,22.47,0.54
2017-10-12,Mwanza,2017,10,12,5.1,22.22,0.57
2017-10-13,Mwanza,2017,10,13,1.82,23.56,0.57
2017-10-14,Mwanza,2017,10,14,1.05,24.4,0.57
2017-10-15,Mwanza,2017,10,15,1.26,23.84,0.56
2017-10-16,Mwanza,2017,10,16,0.27,24.86,0.56
2017-10-17,Mwanza,2017,10,17,1.07,25.51,0.56
2017-10-18,Mwanza,2017,10,18,0.65,24.67,0.56
2017-10-19,Mwanza,2017,10,19,5.32,24.16,0.56
2017-10-20,Mwanza,2017,10,20,13.74,22.3,0.57
2017-10-21,Mwanza,2017,10,21,1.51,23.73,0.58
2017-10-22,Mwanza,2017,10,22,0.07,24.51,0.57
2017-10-23,Mwanza,2017,10,23,0.49,24.77,0.57
2017-10-24,Mwanza,2017,10,24,0.01,25.59,0.56
2017-10-25,Mwanza,2017,10,25,9.62,24.81,0.57
2017-10-26,Mwanza,2017,10,26,6.25,23.5,0.57
2017-10-27,Mwanza,2017,10,27,2.6,23.34,0.57
2017-10-28,Mwanza,2017,10,28,3.62,23.25,0.58
2017-10-29,Mwanza,2017,10,29,6.12,25.03,0.58
2017-10-30,Mwanza,2017,10,30,1.93,25.46,0.58
2017-10-31,Mwanza,2017,10,31,0.04,25.46,0.58
2017-11-01,Mwanza,2017,11,1,0.02,25.31,0.57
2017-11-02,Mwanza,2017,11,2,0.78,25.52,0.57
2017-11-03,Mwanza,2017,11,3,1.56,25.48,0.56
2017-11-04,Mwanza,2017,11,4,7.74,24.63,0.56
2017-11-05,Mwanza,2017,11,5,79.29,21.94,0.62
2017-11-06,Mwanza,2017,11,6,13.3,22.02,0.65
2017-11-07,Mwanza,2017,11,7,14.71,21.13,0.67
2017-11-08,Mwanza,2017,11,8,6.01,22.22,0.67
2017-11-09,Mwanza,2017,11,9,17.95,21.35,0.69
2017-11-10,Mwanza,2017,11,10,12.06,22.64,0.69
2017-11-11,Mwanza,2017,11,11,6.71,22.7,0.7
2017-11-12,Mwanza,2017,11,12,2.69,23.6,0.7
2017-11-13,Mwanza,2017,11,13,1.57,24.31,0.69
2017-11-14,Mwanza,2017,11,14,1.83,24.09,0.69
2017-11-15,Mwanza,2017,11,15,1.22,24.01,0.68
2017-11-16,Mwanza,2017,11,16,2.45,23.55,0.68
2017-11-17,Mwanza,2017,11,17,5.25,23.69,0.68
2017-11-18,Mwanza,2017,11,18,6.43,24.12,0.68
2017-11-19,Mwanza,2017,11,19,3.48,24.55,0.68
2017-11-20,Mwanza,2017,11,20,5.19,22.75,0.67
2017-11-21,Mwanza,2017,11,21,1.65,23.5,0.67
2017-11-22,Mwanza,2017,11,22,4.74,23.42,0.67
2017-11-23,Mwanza,2017,11,23,2.55,22.82,0.67
2017-11-24,Mwanza,2017,11,24,3.31,22.53,0.67
2017-11-25,Mwanza,2017,11,25,7.56,22.65,0.67
2017-11-26,Mwanza,2017,11,26,50.65,21.25,0.7
2017-11-27,Mwanza,2017,11,27,0.98,22.84,0.71
2017-11-28,Mwanza,2017,11,28,0.34,23.47,0.71
2017-11-29,Mwanza,2017,11,29,1.67,23.68,0.7
2017-11-30,Mwanza,2017,11,30,8.37,23.14,0.7
2017-12-01,Mwanza,2017,12,1,6.22,21.77,0.7
2017-12-02,Mwanza,2017,12,2,3.41,23.01,0.7
2017-12-03,Mwanza,2017,12,3,6.21,22.3,0.7
2017-12-04,Mwanza,2017,12,4,0.38,23.72,0.7
2017-12-05,Mwanza,2017,12,5,2.34,23.61,0.69
2017-12-06,Mwanza,2017,12,6,3.37,23.69,0.69
2017-12-07,Mwanza,2017,12,7,3.61,22.4,0.69
2017-12-08,Mwanza,2017,12,8,12.91,22.43,0.7
2017-12-09,Mwanza,2017,12,9,4.57,21.47,0.7
2017-12-10,Mwanza,2017,12,10,27.76,22.88,0.71
2017-12-11,Mwanza,2017,12,11,1.4,22.9,0.73
2017-12-12,Mwanza,2017,12,12,3.05,22.45,0.73
2017-12-13,Mwanza,2017,12,13,0.07,23.63,0.72
2017-12-14,Mwanza,2017,12,14,0.42,24.19,0.71
2017-12-15,Mwanza,2017,12,15,2.19,24.42,0.71
2017-12-16,Mwanza,2017,12,16,3.71,23.03,0.71
2017-12-17,Mwanza,2017,12,17,1.38,22.11,0.7
2017-12-18,Mwanza,2017,12,18,2.64,23.22,0.7
2017-12-19,Mwanza,2017,12,19,2.09,23.91,0.7
2017-12-20,Mwanza,2017,12,20,2.37,23.84,0.69
2017-12-21,Mwanza,2017,12,21,0.39,23.87,0.69
2017-12-22,Mwanza,2017,12,22,0.22,24.54,0.68
2017-12-23,Mwanza,2017,12,23,0.11,24.52,0.67
2017-12-24,Mwanza,2017,12,24,1.83,24.63,0.66
2017-12-25,Mwanza,2017,12,25,18.85,23.74,0.66
2017-12-26,Mwanza,2017,12,26,7.97,24.35,0.68
2017-12-27,Mwanza,2017,12,27,0.32,24.22,0.68
2017-12-28,Mwanza,2017,12,28,1.38,24.86,0.67
2017-12-29,Mwanza,2017,12,29,1.1,23.99,0.66
2017-12-30,Mwanza,2017,12,30,3.21,23.66,0.66
2017-12-31,Mwanza,2017,12,31,14.73,22.21,0.67
2018-01-01,Mwanza,2018,1,1,19.38,20.76,0.68
2018-01-02,Mwanza,2018,1,2,1.43,20.61,0.69
2018-01-03,Mwanza,2018,1,3,21.29,22.13,0.7
2018-01-04,Mwanza,2018,1,4,5.53,21.54,0.71
2018-01-05,Mwanza,2018,1,5,2.62,21.61,0.71
2018-01-06,Mwanza,2018,1,6,2.04,22.87,0.71
2018-01-07,Mwanza,2018,1,7,2.83,21.87,0.71
2018-01-08,Mwanza,2018,1,8,0.28,23.24,0.7
2018-01-09,Mwanza,2018,1,9,2.02,21.33,0.7
2018-01-10,Mwanza,2018,1,10,0.72,22.26,0.69
2018-01-11,Mwanza,2018,1,11,1.24,23.63,0.69
2018-01-12,Mwanza,2018,1,12,5.06,22.13,0.69
2018-01-13,Mwanza,2018,1,13,2.8,22.52,0.69
2018-01-14,Mwanza,2018,1,14,2.13,21.89,0.68
2018-01-15,Mwanza,2018,1,15,1.41,22.57,0.68
2018-01-16,Mwanza,2018,1,16,1.8,22.11,0.68
2018-01-17,Mwanza,2018,1,17,0.85,22.93,0.67
2018-01-18,Mwanza,2018,1,18,1.04,22.53,0.67
2018-01-19,Mwanza,2018,1,19,1.42,22.95,0.66
2018-01-20,Mwanza,2018,1,20,5.76,21.51,0.66
2018-01-21,Mwanza,2018,1,21,13.57,21.6,0.68
2018-01-22,Mwanza,2018,1,22,0.91,22.81,0.68
2018-01-23,Mwanza,2018,1,23,1.82,23.12,0.67
2018-01-24,Mwanza,2018,1,24,3.2,23.0,0.67
2018-01-25,Mwanza,2018,1,25,4.98,22.92,0.67
2018-01-26,Mwanza,2018,1,26,5.38,23.84,0.67
2018-01-27,Mwanza,2018,1,27,13.45,23.34,0.67
2018-01-28,Mwanza,2018,1,28,9.7,22.3,0.68
2018-01-29,Mwanza,2018,1,29,3.73,23.25,0.68
2018-01-30,Mwanza,2018,1,30,5.62,24.05,0.68
2018-01-31,Mwanza,2018,1,31,1.69,23.82,0.68
2018-02-01,Mwanza,2018,2,1,0.59,24.06,0.67
2018-02-02,Mwanza,2018,2,2,0.12,24.84,0.67
2018-02-03,Mwanza,2018,2,3,0.06,24.85,0.66
2018-02-04,Mwanza,2018,2,4,0.03,25.05,0.65
2018-02-05,Mwanza,2018,2,5,0.13,25.53,0.65
2018-02-06,Mwanza,2018,2,6,5.33,25.54,0.64
2018-02-07,Mwanza,2018,2,7,16.92,22.88,0.65
2018-02-08,Mwanza,2018,2,8,5.62,24.31,0.66
2018-02-09,Mwanza,2018,2,9,1.95,23.84,0.66
2018-02-10,Mwanza,2018,2,10,0.01,23.94,0.65
2018-02-11,Mwanza,2018,2,11,0.03,23.81,0.64
2018-02-12,Mwanza,2018,2,12,0.19,25.0,0.64
2018-02-13,Mwanza,2018,2,13,0.01,24.88,0.63
2018-02-14,Mwanza,2018,2,14,0.05,25.14,0.62
2018-02-15,Mwanza,2018,2,15,0.0,25.13,0.62
2018-02-16,Mwanza,2018,2,16,0.0,25.0,0.61
2018-02-17,Mwanza,2018,2,17,0.0,25.14,0.6
2018-02-18,Mwanza,2018,2,18,0.18,25.4,0.6
2018-02-19,Mwanza,2018,2,19,0.28,23.99,0.6
2018-02-20,Mwanza,2018,2,20,8.48,22.47,0.6
2018-02-21,Mwanza,2018,2,21,19.14,22.32,0.61
2018-02-22,Mwanza,2018,2,22,9.13,22.57,0.63
2018-02-23,Mwanza,2018,2,23,28.1,22.71,0.65
2018-02-24,Mwanza,2018,2,24,4.91,23.29,0.66
2018-02-25,Mwanza,2018,2,25,4.62,23.21,0.66
2018-02-26,Mwanza,2018,2,26,3.57,24.43,0.66
2018-02-27,Mwanza,2018,2,27,4.01,24.18,0.66
2018-02-28,Mwanza,2018,2,28,12.93,22.6,0.66
2018-03-01,Mwanza,2018,3,1,43.11,21.48,0.7
2018-03-02,Mwanza,2018,3,2,10.92,20.84,0.72
2018-03-03,Mwanza,2018,3,3,5.22,21.51,0.72
2018-03-04,Mwanza,2018,3,4,2.08,20.36,0.72
2018-03-05,Mwanza,2018,3,5,4.81,21.28,0.72
2018-03-06,Mwanza,2018,3,6,11.05,19.75,0.72
2018-03-07,Mwanza,2018,3,7,3.6,20.62,0.73
2018-03-08,Mwanza,2018,3,8,0.04,22.68,0.72
2018-03-09,Mwanza,2018,3,9,0.1,22.9,0.72
2018-03-10,Mwanza,2018,3,10,23.42,22.22,0.72
2018-03-11,Mwanza,2018,3,11,6.46,21.56,0.74
2018-03-12,Mwanza,2018,3,12,2.79,21.58,0.74
2018-03-13,Mwanza,2018,3,13,3.53,21.93,0.73
2018-03-14,Mwanza,2018,3,14,3.67,22.81,0.73
2018-03-15,Mwanza,2018,3,15,11.21,23.49,0.73
2018-03-16,Mwanza,2018,3,16,7.68,21.67,0.74
2018-03-17,Mwanza,2018,3,17,3.29,22.96,0.74
2018-03-18,Mwanza,2018,3,18,0.36,23.02,0.73
2018-03-19,Mwanza,2018,3,19,4.91,21.05,0.73
2018-03-20,Mwanza,2018,3,20,6.83,21.49,0.73
2018-03-21,Mwanza,2018,3,21,11.29,21.84,0.74
2018-03-22,Mwanza,2018,3,22,0.85,23.25,0.74
2018-03-23,Mwanza,2018,3,23,0.26,23.69,0.73
2018-03-24,Mwanza,2018,3,24,1.01,23.27,0.72
2018-03-25,Mwanza,2018,3,25,0.44,22.92,0.72
2018-03-26,Mwanza,2018,3,26,5.09,21.58,0.72
2018-03-27,Mwanza,2018,3,27,1.85,22.95,0.72
2018-03-28,Mwanza,2018,3,28,2.41,22.28,0.71
2018-03-29,Mwanza,2018,3,29,7.58,21.19,0.72
2018-03-30,Mwanza,2018,3,30,2.88,21.58,0.72
2018-03-31,Mwanza,2018,3,31,1.27,22.55,0.72
2018-04-01,Mwanza,2018,4,1,6.13,22.22,0.72
2018-04-02,Mwanza,2018,4,2,6.24,22.61,0.72
2018-04-03,Mwanza,2018,4,3,4.58,22.46,0.72
2018-04-04,Mwanza,2018,4,4,11.0,20.96,0.72
2018-04-05,Mwanza,2018,4,5,10.35,21.39,0.73
2018-04-06,Mwanza,2018,4,6,4.21,22.24,0.73
2018-04-07,Mwanza,2018,4,7,5.36,22.48,0.73
2018-04-08,Mwanza,2018,4,8,7.05,21.05,0.73
2018-04-09,Mwanza,2018,4,9,4.29,21.17,0.73
2018-04-10,Mwanza,2018,4,10,2.91,22.15,0.73
2018-04-11,Mwanza,2018,4,11,29.12,22.08,0.74
2018-04-12,Mwanza,2018,4,12,26.68,21.59,0.77
2018-04-13,Mwanza,2018,4,13,2.18,21.53,0.78
2018-04-14,Mwanza,2018,4,14,1.39,21.33,0.78
2018-04-15,Mwanza,2018,4,15,27.89,20.83,0.79
2018-04-16,Mwanza,2018,4,16,12.44,20.74,0.8
2018-04-17,Mwanza,2018,4,17,18.03,21.01,0.81
2018-04-18,Mwanza,2018,4,18,1.73,22.52,0.81
2018-04-19,Mwanza,2018,4,19,1.29,21.84,0.81
2018-04-20,Mwanza,2018,4,20,3.48,22.36,0.8
2018-04-21,Mwanza,2018,4,21,15.48,22.49,0.81
2018-04-22,Mwanza,2018,4,22,1.6,22.87,0.81
2018-04-23,Mwanza,2018,4,23,3.99,23.34,0.8
2018-04-24,Mwanza,2018,4,24,8.92,22.12,0.81
2018-04-25,Mwanza,2018,4,25,1.83,21.77,0.81
2018-04-26,Mwanza,2018,4,26,16.55,20.84,0.82
2018-04-27,Mwanza,2018,4,27,5.06,20.52,0.82
2018-04-28,Mwanza,2018,4,28,4.6,21.48,0.82
2018-04-29,Mwanza,2018,4,29,4.71,21.56,0.82
2018-04-30,Mwanza,2018,4,30,5.97,21.75,0.82
2018-05-01,Mwanza,2018,5,1,1.96,21.69,0.81
2018-05-02,Mwanza,2018,5,2,1.55,21.1,0.81
2018-05-03,Mwanza,2018,5,3,0.07,21.84,0.8
2018-05-04,Mwanza,2018,5,4,0.64,21.96,0.79
2018-05-05,Mwanza,2018,5,5,6.2,20.15,0.79
2018-05-06,Mwanza,2018,5,6,0.48,21.65,0.79
2018-05-07,Mwanza,2018,5,7,0.08,21.93,0.78
2018-05-08,Mwanza,2018,5,8,0.48,21.59,0.78
2018-05-09,Mwanza,2018,5,9,1.68,22.07,0.77
2018-05-10,Mwanza,2018,5,10,1.87,22.11,0.77
2018-05-11,Mwanza,2018,5,11,39.63,21.98,0.77
2018-05-12,Mwanza,2018,5,12,0.58,22.41,0.78
2018-05-13,Mwanza,2018,5,13,0.23,22.91,0.78
2018-05-14,Mwanza,2018,5,14,1.1,22.68,0.77
2018-05-15,Mwanza,2018,5,15,5.41,21.5,0.77
2018-05-16,Mwanza,2018,5,16,3.53,21.86,0.77
2018-05-17,Mwanza,2018,5,17,0.84,21.6,0.77
2018-05-18,Mwanza,2018,5,18,0.23,21.28,0.76
2018-05-19,Mwanza,2018,5,19,0.03,20.85,0.76
2018-05-20,Mwanza,2018,5,20,0.03,20.94,0.75
2018-05-21,Mwanza,2018,5,21,0.08,21.27,0.74
2018-05-22,Mwanza,2018,5,22,11.19,21.13,0.74
2018-05-23,Mwanza,2018,5,23,0.09,21.62,0.74
2018-05-24,Mwanza,2018,5,24,0.27,21.38,0.73
2018-05-25,Mwanza,2018,5,25,0.09,21.36,0.73
2018-05-26,Mwanza,2018,5,26,0.38,21.69,0.72
2018-05-27,Mwanza,2018,5,27,0.1,21.76,0.71
2018-05-28,Mwanza,2018,5,28,0.0,20.6,0.71
2018-05-29,Mwanza,2018,5,29,0.12,19.55,0.7
